distance,rightascension,name,constellation,declination,binaries,planets,stars
592.8910000,20 45 02,NGTS-21,Microscopium,-35 25 40,0.0,1.0,1.0
1074.9500000,04 41 44,NGTS-23,Caelum,-40 02 40,0.0,1.0,1.0
683.0620000,11 14 15,NGTS-24,Centaurus,-37 54 36,0.0,1.0,1.0
521.2330000,20 29 40,NGTS-25,Microscopium,-39 01 56,0.0,1.0,1.0
360.3,14 20 29.4890,NGTS-2,Centaurus,-31 12 07.4379,0.0,1.0,1.0
760.3,06 17 46.752,NGTS-3,Columba,-35 42 23.02,1.0,1.0,2.0
282.6,05 58 23.7549,NGTS-4,Columba,-30 48 42.3629,0.0,1.0,1.0
309.5,14 44 13.9704,NGTS-5,Virgo,+05 36 19.4171,0.0,1.0,1.0
311.042,05 03 10.9028,NGTS-6,Caelum,-30 23 57.7192,0.0,1.0,1.0
434.28,21 55 54.1981,NGTS-8,Capricornus,-14 04 06.2256,0.0,1.0,1.0
619.74,09 27 40.9610,NGTS-9,Hydra,-19 20 51.5583,0.0,1.0,1.0
500,15 52 56,NN Ser,Serpens,+12 54 47,1.0,2.0,2.0
570,20 20 00,NSVS 14256825,Aquila,+04 37 56,1.0,1.0,2.0
22.10,21 41 28.64977,nu Oct,Octans,-77 23 24.1563,1.0,1.0,2.0
46.20,17 59 01.5919,nu Oph,Ophiucus,-09 46 25.0798,0.0,2.0,1.0
613.18,13 38 48,NY Virginis,Virgo,-02 01 49,1.0,2.0,2.0
5800,18 05 16.35,OGLE-2003-BLG-235L,Sagittarius,-28 53 42.0,0.0,1.0,1.0
3200,17 50 09.77,OGLE-2005-BLG-071L,Scorpius,-34 40 23.5,0.0,1.0,1.0
4100,18 06 05.32,OGLE-2005-BLG-169L,Sagittarius,-30 43 57.6,0.0,1.0,1.0
6600,17 54 .19,OGLE-2005-BLG-390L,Scorpius,-30 22 38.3,0.0,1.0,1.0
1510,17 52 34.55,OGLE-2006-BLG-109L,Scorpius,-30 05 15.7,0.0,2.0,1.0
2760,18 05 24.43,OGLE-2007-BLG-349L,Sagittarius,-26 25 19.0,1.0,1.0,2.0
5900,17 56 25.96,OGLE-2007-BLG-368L,Scorpius,-32 14 14.7,0.0,1.0,1.0
8100,17 47 29.42,OGLE-2008-BLG-092L,Scorpius,-34 43 35.6,1.0,1.0,2.0
6800,17 59 08.81,OGLE-2008-BLG-355L,Sagittarius,-30 45 34.1,0.0,1.0,1.0
6100.00,17 57 16,OGLE-2011-BLG-0173L,Sagittarius,-28 14 02,0.0,1.0,1.0
2570,17 38 14.1788,OGLE-2011-BLG-0251L,Ophiucus,-27 08 10.0722,0.0,1.0,1.0
4380,17 57 47.72,OGLE-2011-BLG-0265L,Sagittarius,-27 23 40.3,0.0,1.0,1.0
4019,17 34 18.6971,OGLE-2012-BLG-0026L,Ophiucus,-27 08 33.9457,0.0,2.0,1.0
1760,17 42 46.7650,OGLE-2012-BLG-0358L,Ophiucus,-24 15 39.6170,0.0,1.0,1.0
4970,17 53 18.17,OGLE-2012-BLG-0406L,Scorpius,-30 28 16.2,0.0,1.0,1.0
1300,18 05 57.72,OGLE-2012-BLG-0563L,Sagittarius,-27 42 43.2,0.0,1.0,1.0
6700,17 55 52.39,OGLE-2012-BLG-0724L,Sagittarius,-29 49 06.7,0.0,1.0,1.0
6320.00,18 12 01,OGLE-2012-BLG-0838L,Sagittarius,-25 42 42,0.0,1.0,1.0
3000,18 08 04.62,OGLE-2012-BLG-0950L,Sagittarius,-29 43 53.7,0.0,1.0,1.0
3040,17 52 07.08,OGLE-2013-BLG-0102L,Scorpius,-31 41 26.1,0.0,1.0,1.0
3900,17 59 03.51,OGLE-2013-BLG-0132L,Sagittarius,-28 25 15.7,0.0,1.0,1.0
911,17 52 07.49,OGLE-2013-BLG-0341L,Sagittarius,-29 50 46.0,1.0,1.0,2.0
490,17 34 40.51,OGLE-2013-BLG-0723L,Ophiucus,-27 26 53.2,1.0,1.0,2.0
3220.00,17 55 32,OGLE-2013-BLG-0911L,Sagittarius,-29 15 14,0.0,1.0,1.0
6300,17 52 30.37,OGLE-2013-BLG-1721L,Scorpius,-30 17 33.7,0.0,1.0,1.0
6900,17 53 38.28,OGLE-2013-BLG-1761L,Sagittarius,-28 53 42.98,0.0,1.0,1.0
4100,18 02 29.21,OGLE-2014-BLG-0124L,Sagittarius,-28 23 46.5,0.0,1.0,1.0
7730.0,17 47 51.00,OGLE-2014-BLG-0319,Scorpius,-33 56 06.00,0.0,1.0,1.0
2220,17 52 24.50,OGLE-2014-BLG-0676L,Scorpius,-30 32 54.20,0.0,1.0,1.0
6400,17 55 00.57,OGLE-2014-BLG-1722L,Scorpius,-31 28 08.6,0.0,2.0,1.0
6860,17 57 38.16,OGLE-2014-BLG-1760L,Sagittarius,-28 57 47.37,0.0,1.0,1.0
8200,17 58 39.01,OGLE-2015-BLG-0051L,Sagittarius,-28 01 54.1,0.0,1.0,1.0
1200,18 00 44.24,OGLE-2015-BLG-0954L,Sagittarius,-28 39 39.2,0.0,1.0,1.0
3300,17 55 01.02,OGLE-2015-BLG-0966L,Sagittarius,-29 02 49.6,0.0,1.0,1.0
4230.00,18 04 49,OGLE-2015-BLG-1649L,Sagittarius,-32 37 59,0.0,1.0,1.0
6700.00,17 52 38,OGLE-2015-BLG-1670L,Sagittarius,-28 33 07,0.0,1.0,1.0
7070.00,17 55 12,OGLE-2015-BLG-1771L,Sagittarius,-28 51 46,0.0,1.0,1.0
6500,17 59 34.9,OGLE-2016-BLG-0263L,Sagittarius,-31 49 07.0,0.0,1.0,1.0
3410,17 57 02.50,OGLE-2016-BLG-0613L,Sagittarius,-28 06 58.2,1.0,1.0,2.0
3730.00,18 12 49,OGLE-2016-BLG-1067L,Sagittarius,-27 00 46,0.0,1.0,1.0
8120.0,17 56 01.00,OGLE-2016-BLG-1093L,Scorpius,-32 42 48.00,0.0,1.0,1.0
6800,17 58 52.30,OGLE-2016-BLG-1190L,Sagittarius,-27 36 48.8,0.0,1.0,1.0
3910,17 55 23.50,OGLE-2016-BLG-1195L,Scorpius,-30 12 26.1,0.0,1.0,1.0
,17 42 23,OGLE-2016-BLG-1227L,Scorpius,-33 45 35,0.0,1.0,1.0
,18 01 31.25,OGLE-2016-BLG-1928,Sagittarius,-29 07 46.20,0.0,1.0,1.0
,17 21 58.00,OGLE-2017-BLG-0114,Ophiucus,-29 37 25.00,0.0,1.0,1.0
4705,17 51 52.95,OGLE-2017-BLG-0173L,Sagittarius,-29 16 16.9,0.0,1.0,1.0
5915,17 57 19.06,OGLE-2017-BLG-0373L,Scorpius,-31 57 06.2,0.0,1.0,1.0
5200.00,17 56 00,OGLE-2017-BLG-0406L,Sagittarius,-29 51 47,0.0,1.0,1.0
5800,17 56 11.73,OGLE-2017-BLG-0482L,Scorpius,-30 31 42.1,0.0,1.0,1.0
3950.00,17 51 34,OGLE-2017-BLG-0604L,Scorpius,-30 56 48,0.0,1.0,1.0
5670.0,17 58 08.00,OGLE-2017-BLG-1049,Sagittarius,-27 08 39.00,0.0,1.0,1.0
7250.0,17 35 51.00,OGLE-2017-BLG-1099,Ophiucus,-29 35 09.00,0.0,1.0,1.0
7100,17 47 31.93,OGLE-2017-BLG-1140L,Sagittarius,-24 31 21.6,0.0,1.0,1.0
3930.00,17 56 37,OGLE-2017-BLG-1375L,Scorpius,-30 18 41,0.0,1.0,1.0
860,17 53 07.29,OGLE-2017-BLG-1434L,Scorpius,-30 14 44.6,0.0,1.0,1.0
7490,18 01 16.65,OGLE-2017-BLG-1522L,Sagittarius,-28 27 43.1,0.0,1.0,1.0
7290.0,17 34 23.00,OGLE-2017-BLG-1691L,Ophiucus,-29 17 05.00,0.0,1.0,1.0
6540.0,17 37 08.00,OGLE-2018-BLG-0298,Ophiucus,-29 42 33.00,0.0,1.0,1.0
7700.0,17 54 43.00,OGLE-2018-BLG-0383,Sagittarius,-28 44 21.00,0.0,1.0,1.0
5600.0,17 50 31.00,OGLE-2018-BLG-0506,Scorpius,-31 55 27.00,0.0,1.0,1.0
7000.0,17 58 34.00,OGLE--2018-BLG-0516,Sagittarius,-31 15 45.00,0.0,1.0,1.0
7070.0,17 56 04.00,OGLE-2018-BLG-0567L,Sagittarius,-27 59 14.00,0.0,1.0,1.0
5650.00,17 56 13,OGLE-2018-BLG-0596L,Sagittarius,-29 11 57,0.0,1.0,1.0
7580.00,17 55 00,OGLE-2018-BLG-0677L,Scorpius,-32 01 00,0.0,1.0,1.0
3200.00,18 08 42,OGLE-2018-BLG-0740L,Sagittarius,-29 50 09,0.0,1.0,1.0
6290.0,18 13 50.00,OGLE-2018-BLG-0799,Sagittarius,-25 29 09.00,0.0,1.0,1.0
6470.0,17 52 42.00,OGLE-2018-BLG-0962L,Scorpius,-32 18 33.00,0.0,1.0,1.0
6500.0,17 54 01.00,OGLE-2018-BLG-0977,Scorpius,-30 36 17.00,0.0,1.0,1.0
7100.00,17 56 03,OGLE-2018-BLG-1011L,Sagittarius,-29 04 58,0.0,2.0,1.0
5760.0,18 00 07.00,OGLE-2018-BLG-1119,Sagittarius,-32 22 31.00,0.0,1.0,1.0
7400.0,17 59 10.00,OGLE-2018-BLG-1185,Sagittarius,-27 50 06.00,0.0,1.0,1.0
2510.00,17 58 46,OGLE-2018-BLG-1269L,Sagittarius,-27 37 05,0.0,1.0,1.0
6220.0,17 42 12.00,OGLE-2018-BLG-1428L,Ophiucus,-26 08 16.00,0.0,1.0,1.0
6300.0,17 56 31.00,OGLE-2018-BLG-1544,Scorpius,-30 24 10.00,0.0,1.0,1.0
7600.00,17 59 49,OGLE-2018-BLG-1700L,Sagittarius,-28 31 43,0.0,1.0,1.0
4400.0000000,17 45 37,OGLE-2019-BLG-0468L,Sagittarius,-24 26 50,0.0,2.0,1.0
3630.0,17 51 39.00,OGLE-2019-BLG-0954L,Sagittarius,-29 36 40.00,0.0,1.0,1.0
880.0,18 16 03.00,OGLE-2019-BLG-0960,Sagittarius,-25 46 21.00,0.0,1.0,1.0
6100.0,18 07 48.00,OGLE-2019-BLG-1470LAB,Sagittarius,-27 02 01.00,0.0,1.0,1.0
5600.0,18 00 23.00,OGLE-2019-BLG-1492,Sagittarius,-28 37 52.00,0.0,1.0,1.0
900,11 07 55.1807,OGLE2-TR-L9,Carina,-61 08 46.5371,0.0,1.0,1.0
1500,17 51 28.2589,OGLE-TR-10,Sagittarius,-29 52 35.2329,0.0,1.0,1.0
1500,10 53 17.8066,OGLE-TR-111,Carina,-61 24 20.6063,0.0,1.0,1.0
1500,10 52 24.2808,OGLE-TR-113,Carina,-61 26 48.8458,0.0,1.0,1.0
1500,10 50 34.5945,OGLE-TR-132,Carina,-61 57 26.1402,0.0,1.0,1.0
,11 09 18.7248,OGLE-TR-182,Carina,-61 05 42.9637,0.0,1.0,1.0
,10 40 14.3825,OGLE-TR-211,Carina,-62 27 20.0190,0.0,1.0,1.0
1500,17 56 35.5015,OGLE-TR-56,Sagittarius,-29 32 21.4767,0.0,1.0,1.0
83.8,15 50 17.5464,Omega Serpentis,Serpens,+02 11 47.4390,0.0,1.0,1.0
82.8,15 20 08.55879,omi CrB,Corona Borealis,+29 36 58.3488,0.0,1.0,1.0
54.91,08 30 15.87064,omi UMa,Ursa Major,+60 43 05.4115,0.0,1.0,1.0
145,16 22 25,Oph 11,Scorpius,-24 05 14,0.0,1.0,1.0
113.39,14 08 10.1545,PDS 70,Centaurus,-41 23 52.5766,0.0,2.0,1.0
1500,19 52 51,PH-1,Cygnus,+39 57 18,3.0,1.0,4.0
369.8,19 19 03,PH-2,Cygnus,+51 57 45.36,0.0,1.0,1.0
1200,13 34 26.1405,POTS-1,Musca,-66 34 52.1239,0.0,1.0,1.0
178,08 41 43.8157,Pr0201,Cancer,+20 13 36.755,0.0,1.0,1.0
177,08 42 11.492,Pr0211,Cancer,+19 16 37.36,0.0,2.0,1.0
3.4958690,07 39 18.1,Procyon,Canis Minor,+05 13 30,1.0,0.0,2.0
22.93,17 41 56.35536,Psi-1 Draconis,Draco,+72 08 55.8481,2.0,1.0,3.0
24.6,21 14 08,PSO J318.5-22,Vulpecula,+22 51 36,0.0,1.0,0.0
710,13 00 03.5767,PSR 1257+12,Virgo,+12 40 56.4721,0.0,3.0,1.0
504.93,03 32 59.3462,PSR B0329+54,Camelopardalis,+54 34 45.0479,0.0,1.0,1.0
1800,16 23 38.2218,PSR B1620-26,Scorpius,-26 31 53.769,1.0,1.0,2.0
,13 11 48.00,PSR J1311-3430,Centaurus,-34 30 35.00,0.0,1.0,1.0
1200,17 19 10.0730,PSR J1719-1438,Serpens,-14 38 00.96,0.0,1.0,1.0
230.00,23 22 35,PSR J2322-2650,Sculptor,-26 50 58,0.0,1.0,1.0
330,05 25 07.5563,PTFO 8-8695,Orion,+01 34 24.3492,0.0,2.0,1.0
539.00,18 57 47,Qatar-10,Draco,+69 34 15,0.0,1.0,1.0
186.6,20 13 32,Qatar-1,Draco,+65 09 43,0.0,1.0,1.0
182.3,13 50 37,Qatar-2,Virgo,-06 48 14,0.0,1.0,1.0
751.0,23 56 36.48,Qatar-3,Andromeda,+36 12 46.7,0.0,1.0,1.0
332.2,00 19 26.23,Qatar-4,Andromeda,+44 01 39.5,0.0,1.0,1.0
371.4,00 28 12.95,Qatar-5,Cassiopeia,+52 03 40.0,0.0,1.0,1.0
101.14,14 48 50,Qatar-6,Boötes,+22 09 09,0.0,1.0,1.0
725.00,23 54 04,Qatar-7,Andromeda,+37 01 19,0.0,1.0,1.0
276.70,10 29 39,Qatar-8,Ursa Major,+70 31 38,0.0,1.0,1.0
211.40,10 43 00,Qatar-9,Ursa Major,+60 57 51,0.0,1.0,1.0
17.24,16 01 02.6608,Rho Coronae Borealis,Corona Borealis,+33 18 12.6422,0.0,2.0,1.0
260,05 14 32.27210,Rigel,Orion,-08 12 05.8981,3.0,0.0,4.0
3.3807,11 47 44.3974,Ross 128,Virgo,+00 48 16.4049,0.0,1.0,1.0
2.9751066,18 49 49.3638,Ross 154,Sagittarius,-23 50 10,0.0,0.0,1.0
3.1550203,23 41 55.0361,Ross 248,Andromeda,+44 10 30,0.0,0.0,1.0
114,13 00 47,Ross 458,Virgo,+12 22 33,1.0,1.0,2.0
11.2183,15 23 51.00,Ross 508,Serpens,+17 27 57.00,0.0,1.0,1.0
4.1158171,06 29 23.4,Ross 614,Monoceros,-02 48 50,1.0,0.0,2.0
137.2,16 26 28.0400,ROXs 12,Scorpius,-25 27 24,0.0,1.0,1.0
120,16 31 15,ROXs 42 B,Ophiucus,-24 32 24,1.0,1.0,2.0
,04 21 06,RR Cae,Caelum,-48 39 07,1.0,1.0,2.0
58.76,12 58 22.20,Sand 178,Coma Berenices,+26 30 16.10,0.0,1.0,1.0
843,08 49 56.5208,SAND364,Cancer,+11 41 32.989,0.0,1.0,1.0
843,08 51 17.4834,SAND978,Cancer,+11 45 22.693,0.0,1.0,1.0
4.0011481,18 45 05.3,SCR 1845-6357,Pavo,-63 57 48,1.0,0.0,2.0
19.19,11 10 10,SDSS J1110+0116,Leo,+01 16 13,0.0,1.0,0.0
6.0,01 36 57,SIMP0136+0933,Pisces,+09 33 47,0.0,1.0,0.0
2.6548614,06 45 08.9,Sirius,Canis Major,-16 42 58,1.0,0.0,2.0
125,16 27 20,SR 12 AB,Ophiucus,-24 41 40,1.0,1.0,2.0
,,Sun,,,0.0,9.0,1.0
8500,17 59 03,SWEEPS-11,Sagittarius,-29 11 54,0.0,1.0,1.0
6600,17 58 54,SWEEPS-4,Sagittarius,-29 11 21,0.0,1.0,1.0
121.8,04 18 51.7034,TAP 26,Taurus,+17 23 16.5798,0.0,1.0,1.0
15.62,13 47 15.74340,tau Boo,Boötes,+17 27 24.8552,1.0,1.0,2.0
3.6502,01 44 04.08338,tau Ceti,Cetus,-15 56 14.9262,0.0,7.0,1.0
98.4,07 11 08.37042,tau Gem,Gemini,+30 14 42.5831,1.0,1.0,2.0
689.0,05 07 42.64,TCP J05074264+2447555L,Taurus,+24 47 55.5,0.0,1.0,1.0
584,04 14 04.87,TIC 168789840,Eridanus,-31 55 22.44,5.0,0.0,6.0
246.263,08 34 39.00,TIC 172900988,Cancer,+31 33 14.00,1.0,1.0,2.0
308.79,01 29 47,TIC 237913194,Hydrus,-60 44 24,0.0,1.0,1.0
82.2,02 32 29.00,TOI-1062,Hydrus,-78 01 25.00,0.0,2.0,1.0
68.81,19 44 01.00,TOI-1064,Telescopium,-47 33 42.00,0.0,2.0,1.0
61.5,20 39 53.00,TOI-1075,Pavo,-65 26 58.00,0.0,1.0,1.0
105.1,12 50 23.00,TOI-1098,Octans,-88 07 16.00,0.0,1.0,1.0
283.61,10 22 26.00,TOI-1107,Chamaleon,-82 13 08.00,0.0,1.0,1.0
58.36,19 05 30,TOI-1130,Corona Australis,-41 26 15,0.0,2.0,1.0
84.5362000,12 48 44,TOI-1136,Draco,+64 51 19,0.0,6.0,1.0
,19 48 52.00,TOI-1181,Draco,+64 21 16.00,0.0,1.0,1.0
37.636,02 48 59.2728,TOI-1201,Eridanus,-14 32 14.9432,0.0,1.0,1.0
100.96,12 27 04.3052,TOI-1227,Musca,-72 27 06.4953,0.0,1.0,1.0
62.23,22 11 47.00,TOI-122,Tucana,-58 56 42.00,0.0,1.0,1.0
27.4932,10 26 59.00,TOI-1231,Vela,-52 28 04.00,0.0,1.0,1.0
39.63,10 08 52,TOI-1235,Ursa Major,+69 16 36,0.0,1.0,1.0
70.6424,13 25 32.00,TOI-1238,Draco,+68 50 10.00,0.0,2.0,1.0
,16 44 28.00,TOI-1246,Draco,+70 25 48.00,0.0,4.0,1.0
118.11,18 48 24.00,TOI-1259,Draco,+79 15 22.00,1.0,1.0,2.0
111.40,01 34 23,TOI-125,Hydrus,-66 40 33,0.0,3.0,1.0
73.41,10 28 35.00,TOI-1260,Ursa Major,+65 51 15.00,0.0,2.0,1.0
36.05,13 11 59.5602,TOI-1266,Draco,+65 50 01.7034,0.0,2.0,1.0
110.0,13 13 33.00,TOI-1268,Ursa Major,+62 18 20.00,0.0,1.0,1.0
,13 16 47.18,TOI-1272,Canes Venatici,+49 51 39.74,0.0,2.0,1.0
313.7,17 07 05.00,TOI-1296,Draco,+70 14 19.00,0.0,1.0,1.0
319.0,16 05 18.00,TOI-1298,Ursa Minor,+70 11 23.00,0.0,1.0,1.0
164.47,22 33 36,TOI-132,Grus,-43 26 12,0.0,1.0,1.0
200.4,21 40 04.00,TOI-1333,Cygnus,+48 24 25.00,0.0,1.0,1.0
403.66,06 08 32,TOI-1338,Pictor,-59 32 28,1.0,1.0,2.0
32.5,15 31 47.00,TOI-1411,Boötes,+47 03 25.00,0.0,1.0,1.0
154.56,23 36 57.80,TOI-1422,Andromeda,+39 38 21.39,0.0,2.0,1.0
,20 02 28.00,TOI-1430,Cygnus,+53 22 39.00,0.0,1.0,1.0
41.2,19 09 10.00,TOI-1442,Draco,+74 10 20.00,0.0,1.0,1.0
125.0,20 21 54.00,TOI-1444,Draco,+70 56 37.00,0.0,2.0,1.0
30.5212000,19 20 42,TOI-1452,Draco,+73 11 42,0.0,1.0,1.0
24.7399000,01 06 37,TOI-1468,Pisces,+19 13 30,0.0,2.0,1.0
153.0,08 25 44.00,TOI-1478,Puppis,-13 33 35.00,0.0,1.0,1.0
336.00,07 31 52,TOI-150,Volans,-73 36 22,0.0,1.0,1.0
,22 40 20.00,TOI-1516,Cepheus,+69 30 13.00,0.0,1.0,1.0
,23 29 04.00,TOI-1518,Cepheus,+67 02 06.00,0.0,1.0,1.0
362.10,04 54 48,TOI-157,Mensa,-76 40 50,0.0,1.0,1.0
336.0,02 33 27.00,TOI-1601,Andromeda,+41 00 48.00,0.0,1.0,1.0
35.274,03 45 34.00,TOI-1634,Perseus,+37 06 44.00,0.0,1.0,1.0
416.50,05 19 04,TOI-163,Mensa,-71 53 44,0.0,1.0,1.0
111.2760000,03 03 50,TOI-1669,Cepheus,+83 35 15,0.0,1.0,1.0
165.72,17 16 04.00,TOI-1670,Draco,+72 09 40.00,0.0,2.0,1.0
,04 23 55.00,TOI-1683,Taurus,+27 49 21.00,0.0,1.0,1.0
37.609,04 34 23.00,TOI-1685,Perseus,+43 02 13.00,0.0,1.0,1.0
30.8,06 01 14.00,TOI-1693,Auriga,+34 46 23.00,0.0,1.0,1.0
124.6800000,06 30 60,TOI-1694,Camelopardalis,+66 21 38,0.0,2.0,1.0
45.1309000,01 27 41,TOI-1695,Cassiopeia,+72 17 48,0.0,1.0,1.0
65.03,04 21 07.00,TOI-1696,Perseus,+48 49 11.00,0.0,1.0,1.0
412.50,01 07 07,TOI-169,Tucana,-75 11 56,0.0,1.0,1.0
81.1376,06 17 07.00,TOI-1710,Camelopardalis,+76 12 39.00,0.0,1.0,1.0
60.80,08 02 27,TOI-1728,Camelopardalis,+64 47 49,0.0,1.0,1.0
336.47,21 06 32,TOI-172,Capricornus,-26 41 34,0.0,1.0,1.0
99.5561000,18 50 57,TOI-1749,Draco,+64 25 10,0.0,3.0,1.0
40.12,21 47 24.00,TOI-1759,Cepheus,+62 45 14.00,0.0,1.0,1.0
223.55,09 30 58.00,TOI-1789,Leo,+26 32 24.00,0.0,1.0,1.0
63.0,00 29 12.3030,TOI-178,Sculptor,-30 27 13.4649,0.0,6.0,1.0
42.577,13 25 07.9958,TOI-1807,Canes Venatici,+38 55 20.9460,0.0,1.0,1.0
128.3,12 35 41.00,TOI-1811,Coma Berenices,+27 12 52.00,0.0,1.0,1.0
250.0,12 30 45.00,TOI-1820,Coma Berenices,+27 27 08.00,0.0,1.0,1.0
223.47,13 27 51.00,TOI-1842,Virgo,+09 01 50.00,0.0,1.0,1.0
45.9,15 05 50.00,TOI-1860,Draco,+64 02 50.00,0.0,1.0,1.0
128.40,19 57 42,TOI-1899,Cygnus,+40 08 36,0.0,1.0,1.0
114.2,05 49 36.4138,TOI-201,Pictor,-54 54 38.5527,0.0,1.0,1.0
339.0,18 51 11.00,TOI-2025,Draco,+82 14 43.00,0.0,1.0,1.0
24.79,02 52 04.00,TOI-203,Hydrus,-67 41 15.00,0.0,1.0,1.0
,01 04 44.00,TOI-2046,Cassiopeia,+74 19 53.00,0.0,1.0,1.0
116.39,15 51 42.00,TOI-2048,Draco,+52 18 23.00,0.0,1.0,1.0
47.7,04 54 56.93,TOI-206,Dorado,-62 31 20.53,0.0,1.0,1.0
41.906,14 29 34.2428,TOI-2076,Boötes,+39 47 25.5449,0.0,3.0,1.0
62.31,17 37 13.00,TOI-2081,Draco,+53 01 32.00,0.0,1.0,1.0
264.0,16 52 45.00,TOI-2109,Hercules,+16 34 48.00,0.0,1.0,1.0
33.36,18 44 42.00,TOI-2136,Lyra,+36 33 47.00,0.0,1.0,1.0
124.6,17 35 02.00,TOI-2145,Hercules,+40 41 42.00,0.0,1.0,1.0
302.8,01 45 21.00,TOI-2152,Cepheus,+77 47 24.00,0.0,1.0,1.0
296.3,04 44 07.00,TOI-2154,Cepheus,+84 21 51.00,0.0,1.0,1.0
200.0,18 27 14.00,TOI-2158,Hercules,+20 31 37.00,0.0,1.0,1.0
178.84,04 55 55,TOI-216,Dorado,-63 15 36,0.0,2.0,1.0
116.3,18 31 46.00,TOI-2180,Draco,+56 39 03.00,0.0,1.0,1.0
,06 43 20.00,TOI-2184,Volans,-66 56 52.00,0.0,1.0,1.0
345.3,20 54 46.00,TOI-2193,Pavo,-72 48 17.00,0.0,1.0,1.0
235.93,03 24 54.85,TOI-2202,Hydrus,-73 57 27.22,0.0,2.0,1.0
380.6,20 30 23.00,TOI-2207,Microscopium,-44 53 15.00,0.0,1.0,1.0
89.0,06 07 12.00,TOI-220,Pictor,-61 59 49.00,0.0,1.0,1.0
352.5,01 20 40.00,TOI-2236,Octans,-86 58 48.00,0.0,1.0,1.0
57.7911,12 58 58.00,TOI-2257,Camelopardalis,+77 39 42.00,0.0,1.0,1.0
101.3,16 30 40.00,TOI-2260,Hercules,+49 02 47.00,0.0,1.0,1.0
42.409,22 10 15.00,TOI-2285,Cepheus,+58 42 22.00,0.0,1.0,1.0
,19 22 29.00,TOI-2337,Draco,+60 51 14.00,0.0,1.0,1.0
38.11,23 32 58.00,TOI-237,Sculptor,-29 24 54.00,0.0,1.0,1.0
55.6,00 35 13.00,TOI-2406,Cetus,-03 22 14.00,0.0,1.0,1.0
59.5,01 23 42.00,TOI-2411,Cetus,-08 42 05.00,0.0,1.0,1.0
327.3,02 12 37.00,TOI-2421,Fornax,-35 23 27.00,0.0,1.0,1.0
28.5,03 29 10.00,TOI-2427,Fornax,-31 21 47.00,0.0,1.0,1.0
48.6,02 53 16.00,TOI-2445,Cetus,+00 03 09.00,0.0,1.0,1.0
285.1,06 00 15.00,TOI-2497,Orion,+11 53 03.00,0.0,1.0,1.0
99.52,23 32 15.00,TOI-251,Sculptor,-37 15 21.00,0.0,1.0,1.0
107.1180000,09 02 11,TOI-2545,Hydra,-03 25 15,0.0,1.0,1.0
518.4,19 13 52.00,TOI-2567,Draco,+66 20 53.00,0.0,1.0,1.0
361.8570000,05 48 45,TOI-2570,Auriga,+32 05 03,0.0,1.0,1.0
76.9028000,03 10 03.9823,TOI-257,Horologium,-50 49 56.5801,0.0,1.0,1.0
,08 58 53.00,TOI-2669,Hydra,-13 18 45.00,0.0,1.0,1.0
57.023,05 03 23.00,TOI-269,Pictor,-54 10 40.00,0.0,1.0,1.0
22.45,04 33 40,TOI-270,Pictor,-51 57 22,0.0,3.0,1.0
217.1930000,18 05 18,TOI-3331 A,Sagittarius,-34 06 26,0.0,1.0,1.0
370.85,10 23 56.00,TOI-3362,Vela,-56 50 35.00,0.0,1.0,1.0
282.4,21 55 38.00,TOI-3540,Pegasus,+28 10 46.00,0.0,1.0,1.0
129.7,23 59 10.00,TOI-3629,Andromeda,+39 18 51.00,0.0,1.0,1.0
176.8,01 02 37.00,TOI-3693,Cassiopeia,+51 18 14.00,0.0,1.0,1.0
112.5,04 38 13.00,TOI-3714,Perseus,+39 27 29.00,0.0,1.0,1.0
177.4,06 04 01.00,TOI-3757,Auriga,+55 01 12.00,0.0,1.0,1.0
43.1448000,12 06 17,TOI-3884,Virgo,+12 30 25,0.0,1.0,1.0
345.9,05 10 27.00,TOI-4137,Camelopardalis,+70 23 28.00,0.0,1.0,1.0
507.0,10 10 08.00,TOI-4138,Ursa Major,+72 42 37.00,0.0,1.0,1.0
74.94,05 27 24.8258,TOI-421,Lepus,-14 16 37.0473,0.0,2.0,1.0
32.61,05 33 05.00,TOI-431,Lepus,-26 43 26.00,0.0,3.0,1.0
,21 58 15.00,TOI-4329,Cepheus,+71 07 54.00,0.0,1.0,1.0
61.543,21 37 33.48,TOI-4342,Octans,-77 58 44.97,0.0,2.0,1.0
80.6,21 04 23.00,TOI-4479,Vulpecula,+24 39 13.00,0.0,1.0,1.0
123.74,04 11 52.00,TOI-451,Eridanus,-37 56 23.00,1.0,3.0,2.0
339.6050000,07 28 02,TOI-4562,Carina,-63 31 04,0.0,1.0,1.0
180.29,07 22 02.9954,TOI-481,Carina,-57 23 05.5994,0.0,1.0,1.0
47.3924000,07 06 14,TOI-500,Puppis,-47 35 16,0.0,4.0,1.0
390.1,06 06 10.00,TOI-5153,Lepus,-19 57 12.00,0.0,1.0,1.0
197.2430000,11 36 26,TOI-5174,Leo,-02 01 24,0.0,1.0,1.0
115.5570000,08 18 25.6680,TOI-519,Puppis,-19 39 46.5014,0.0,1.0,1.0
290.6460000,14 53 26,TOI-5238,Ursa Minor,+68 51 34,0.0,1.0,1.0
147.7,06 53 39.00,TOI-530,Gemini,+12 52 54.00,0.0,1.0,1.0
134.61,05 40 19.21,TOI-532,Orion,+11 33 45.48,0.0,1.0,1.0
14.0078,05 05 14.4,TOI-540,Pictor,-47 56 15.5,0.0,1.0,1.0
